index,postcode,place_name,state_name,state_code,latitude,longitude,accuracy,geometry,index_right,LGA_CODE25,LGA_NAME25,STE_CODE21,STE_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM,dist_to_LGA (m)
8255,4754,Mirani,Queensland,QLD,-21.1573,148.8622,4.0,POINT (1734447.1894564775 -2387588.714758518),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8256,4754,Dows Creek,Queensland,QLD,-21.1,148.7833,4.0,POINT (1727215.0334459536 -2380188.0547674857),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8257,4754,Septimus,Queensland,QLD,-21.2333,148.7667,4.0,POINT (1723571.9347547286 -2394695.4584295116),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8258,4756,Netherdale,Queensland,QLD,-21.15,148.5333,4.0,POINT (1700912.4956352506 -2382359.84074848),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8259,4756,Finch Hatton,Queensland,QLD,-21.1404,148.6288,4.0,POINT (1710820.8503638532 -2382573.9010044215),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8260,4757,Crediton,Queensland,QLD,-21.203,148.5171,4.0,POINT (1698493.4435865742 -2388003.1929504815),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8261,4757,Broken River,Queensland,QLD,-21.0003,148.4112,3.0,POINT (1690557.9262985506 -2364192.842965326),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8262,4757,Dalrymple Heights,Queensland,QLD,-21.1,148.5167,4.0,POINT (1699932.777928042 -2376612.177374013),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8263,4757,Eungella Dam,Queensland,QLD,-21.0003,148.4112,3.0,POINT (1690557.9262985506 -2364192.842965326),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8264,4757,Eungella,Queensland,QLD,-21.1333,148.4833,4.0,POINT (1696036.7277322982 -2379849.0930250143),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8265,4798,Pindi Pindi,Queensland,QLD,-20.8667,148.7333,4.0,POINT (1725494.352776055 -2353737.814763998),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8266,4798,Mentmore,Queensland,QLD,-20.8742,148.728,3.0,POINT (1724841.8607845262 -2354494.677415964),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8267,4798,Calen,Queensland,QLD,-20.8975,148.7711,4.0,POINT (1728920.6160880509 -2357650.9506798233),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8268,4798,St Helens Beach,Queensland,QLD,-20.8821,148.7522,3.0,POINT (1727207.7583195262 -2355694.2472992823),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8269,4799,Bloomsbury,Queensland,QLD,-20.7167,148.6,4.0,POINT (1713991.570260319 -2335376.2482763086),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8270,4799,Midge Point,Queensland,QLD,-20.7167,148.6,3.0,POINT (1713991.570260319 -2335376.2482763086),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8271,4800,Palm Grove,Queensland,QLD,-20.3927,148.7007,4.0,POINT (1729032.3949566563 -2300964.31179692),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8272,4800,Dittmer,Queensland,QLD,-20.45,148.4,4.0,POINT (1697257.018363383 -2303256.799601676),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8273,4800,Mount Julian,Queensland,QLD,-20.3833,148.6167,4.0,POINT (1720520.7508255658 -2298792.8843601625),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8274,4800,Breadalbane,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8275,4800,Cannon Valley,Queensland,QLD,-20.2833,148.6833,4.0,POINT (1728826.6651700144 -2288657.1715505114),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8276,4800,Lethebrook,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8277,4800,Strathdickie,Queensland,QLD,-20.3333,148.6167,4.0,POINT (1721242.5138872238 -2293275.011786393),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8278,4800,Hamilton Plains,Queensland,QLD,-20.3823,148.5875,3.0,POINT (1717528.7686269362 -2298289.617480933),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8279,4800,Mount Marlow,Queensland,QLD,-20.3667,148.6167,4.0,POINT (1720760.3844207872 -2296960.887527587),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8280,4800,Gunyarra,Queensland,QLD,-20.5167,148.5667,4.0,POINT (1713452.499737971 -2312845.734486449),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8281,4800,Thoopara,Queensland,QLD,-20.55,148.5667,4.0,POINT (1712973.07245173 -2316522.1396460254),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8282,4800,Preston,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8283,4800,Riordanvale,Queensland,QLD,-19.828,147.5322,3.0,POINT (1616294.5152109896 -2223347.0751138334),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8284,4800,Foxdale,Queensland,QLD,-20.3667,148.55,4.0,POINT (1713891.953507068 -2296064.288819995),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8285,4800,Crystal Brook,Queensland,QLD,-20.3484,148.485,4.0,POINT (1707460.2134266752 -2293174.1825511167),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8286,4800,Laguna Quays,Queensland,QLD,-20.6543,148.6667,3.0,POINT (1721743.5303413554 -2329382.382206746),254,34770,Mackay,3,Queensland,AUS,Australia,7613.2963,
8287,4800,Kelsey Creek,Queensland,QLD,-20.4333,148.45,4.0,POINT (1702641.7022034016 -2302078.4670074782),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8288,4800,Dingo Beach,Queensland,QLD,-20.0904,148.4959,4.0,POINT (1712279.221425371 -2264852.4306150274),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8289,4800,Cape Gloucester,Queensland,QLD,-20.1101,148.5024,4.0,POINT (1712667.8906708385 -2267112.6847057003),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8290,4800,Glen Isla,Queensland,QLD,-20.4089,148.62,3.0,POINT (1720490.8643161491 -2301662.691951972),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8291,4800,Proserpine,Queensland,QLD,-20.4011,148.5802,4.0,POINT (1716506.3412638947 -2300266.439247328),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8292,4800,Conway,Queensland,QLD,-20.4167,148.7,4.0,POINT (1728612.1304385143 -2303603.44368816),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8293,4800,Sugarloaf,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8294,4800,Gregory River,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8295,4800,Wilson Beach,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8296,4800,Andromache,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8297,4800,Silver Creek,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8298,4800,Goorganga Plains,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8299,4800,Lake Proserpine,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8300,4800,Conway Beach,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8301,4800,Mount Pluto,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8302,4800,Goorganga Creek,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8303,4800,Brandy Creek,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8304,4800,Cape Conway,Queensland,QLD,-20.2981,148.747,3.0,POINT (1735174.5951967062 -2291153.656683713),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8305,4800,Myrtlevale,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8306,4800,Hideaway Bay,Queensland,QLD,-20.074,148.4752,4.0,POINT (1710377.0847278074 -2262766.0922328704),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8307,4800,Pauls Pocket,Queensland,QLD,-20.4057,148.4881,3.0,POINT (1706958.7098384975 -2299540.173883409),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8308,4801,Hayman Island,Queensland,QLD,-20.0511,148.8849,4.0,POINT (1753000.9491510948 -2265793.996397162),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8309,4802,Cannonvale,Queensland,QLD,-20.2768,148.6976,4.0,POINT (1730394.3438546744 -2288133.6181188556),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8310,4802,Flametree,Queensland,QLD,-20.27,148.7497,4.0,POINT (1735861.5365080263 -2288090.187862734),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8311,4802,Airlie Beach,Queensland,QLD,-20.2675,148.7147,4.0,POINT (1732291.3329540282 -2287339.31025659),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8312,4802,Mount Rooper,Queensland,QLD,-20.2873,148.7783,3.0,POINT (1738556.359600403 -2290387.6668966725),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8313,4802,Woodwark,Queensland,QLD,-20.2358,148.6533,4.0,POINT (1726422.5593849204 -2283010.858792968),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8314,4802,Jubilee Pocket,Queensland,QLD,-20.2881,148.7294,4.0,POINT (1733506.7873766914 -2289811.441300695),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8315,4802,Shute Harbour,Queensland,QLD,-20.2913,148.7858,4.0,POINT (1739270.7115385635 -2290931.042727267),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8316,4802,Mandalay,Queensland,QLD,-20.27,148.7389,4.0,POINT (1734748.6885903422 -2287943.491590162),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8317,4803,Hamilton Island,Queensland,QLD,-20.346,148.9519,4.0,POINT (1755575.258255797 -2299237.4207401616),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8318,4804,Mount Coolon,Queensland,QLD,-21.3833,147.3333,4.0,POINT (1574961.209369049 -2392784.6771680615),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8319,4804,Collinsville,Queensland,QLD,-20.5522,147.844,4.0,POINT (1638608.9386143466 -2307285.337319035),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8320,4804,Springlands,Queensland,QLD,-20.9844,147.5398,3.0,POINT (1601463.5283277223 -2351207.611328464),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8321,4804,Scottville,Queensland,QLD,-20.5667,147.8167,4.0,POINT (1635600.6177088134 -2308537.6041448102),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8322,4804,Newlands,Queensland,QLD,-20.9844,147.5398,3.0,POINT (1601463.5283277223 -2351207.611328464),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8323,4804,Mount Wyatt,Queensland,QLD,-20.9844,147.5398,3.0,POINT (1601463.5283277223 -2351207.611328464),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8324,4805,Gumlu,Queensland,QLD,-19.8833,147.6833,4.0,POINT (1631186.5785557395 -2231369.866537918),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8325,4805,Bogie,Queensland,QLD,-20.1665,147.8081,3.0,POINT (1640213.2693057635 -2264226.1157376254),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8326,4805,Bowen,Queensland,QLD,-20.0137,148.2475,4.0,POINT (1687717.4810984014 -2253085.9868399813),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8327,4805,Merinda,Queensland,QLD,-20.0169,148.1634,4.0,POINT (1678983.4265081629 -2252330.894005527),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8328,4805,Guthalungra,Queensland,QLD,-19.9167,147.8333,4.0,POINT (1646249.101938788 -2236979.4199566655),286,37340,Whitsunday,3,Queensland,AUS,Australia,23818.9729,
8329,4806,Carstairs,Queensland,QLD,-19.65,147.4,4.0,POINT (1604983.7746103515 -2202040.5144261173),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8330,4806,Home Hill,Queensland,QLD,-19.6592,147.4123,4.0,POINT (1606136.4142793713 -2203210.056152134),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8331,4806,Wangaratta,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8332,4806,Inkerman,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8333,4806,Rangemore,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8334,4806,Wunjunga,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8335,4806,Kirknie,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8336,4806,Osborne,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8337,4806,Fredericksfield,Queensland,QLD,-19.8433,147.4016,3.0,POINT (1602565.7844041057 -2223390.321604387),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8338,4807,Jarvisfield,Queensland,QLD,-19.6167,147.4667,4.0,POINT (1612348.2056599061 -2199206.9297493184),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8339,4807,Mcdesme,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8340,4807,Mount Kelly,Queensland,QLD,-19.6685,147.3153,3.0,POINT (1595952.9373065638 -2203020.502161091),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8341,4807,Ayr,Queensland,QLD,-19.5739,147.4067,4.0,POINT (1606695.9534149165 -2193730.0083549614),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8342,4807,Dalbeg,Queensland,QLD,-20.274,147.3036,4.0,POINT (1586692.8790891592 -2269727.188269077),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8343,4807,Swans Lagoon,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8344,4807,Alva,Queensland,QLD,-19.45,147.4833,4.0,POINT (1616309.2691895359 -2181032.247898276),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8345,4807,Airville,Queensland,QLD,-19.6309,147.3455,4.0,POINT (1599585.5244426464 -2199249.8372134585),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8346,4807,Clare,Queensland,QLD,-19.7833,147.2333,4.0,POINT (1585930.8257987374 -2214667.915508427),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8347,4807,Mona Park,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8348,4807,Rita Island,Queensland,QLD,-19.6167,147.5333,4.0,POINT (1619256.8456588138 -2200049.2592255697),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8349,4807,Mulgrave,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8350,4807,Millaroo,Queensland,QLD,-20.0601,147.28,4.0,POINT (1587097.1145082465 -2245807.2849719673),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8351,4807,Airdmillan,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8352,4807,Eight Mile Creek,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8353,4807,Rite Island,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8354,4807,Claredale,Queensland,QLD,-19.7507,147.3816,3.0,POINT (1601731.1848399078 -2212920.314320482),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8355,4807,Parkside,Queensland,QLD,-19.8733,147.2013,3.0,POINT (1581427.3610407354 -2224205.8158084494),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8356,4808,Brandon,Queensland,QLD,-19.5539,147.353,4.0,POINT (1601389.2535652395 -2190849.731358739),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8357,4808,Colevale,Queensland,QLD,-19.5557,147.3568,3.0,POINT (1601759.7191227016 -2191095.913594282),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8358,4809,Cromarty,Queensland,QLD,-19.4667,147.05,4.0,POINT (1571071.313822285 -2177468.8425218696),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8359,4809,Horseshoe Lagoon,Queensland,QLD,-19.5649,147.1252,3.0,POINT (1577596.2596542444 -2189228.9959591585),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8360,4809,Upper Haughton,Queensland,QLD,-19.5649,147.1252,3.0,POINT (1577596.2596542444 -2189228.9959591585),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8361,4809,Giru,Queensland,QLD,-19.517,147.1026,4.0,POINT (1575877.662690518 -2183665.550540582),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8362,4809,Mount Surround,Queensland,QLD,-19.5649,147.1252,3.0,POINT (1577596.2596542444 -2189228.9959591585),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8363,4809,Jerona,Queensland,QLD,-19.5649,147.1252,3.0,POINT (1577596.2596542444 -2189228.9959591585),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8364,4809,Shirbourne,Queensland,QLD,-19.5649,147.1252,3.0,POINT (1577596.2596542444 -2189228.9959591585),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8365,4809,Barratta,Queensland,QLD,-19.5311,147.2132,4.0,POINT (1587177.7023231226 -2186590.1471814625),223,31900,Burdekin,3,Queensland,AUS,Australia,5043.9318,
8366,4810,Pallarenda,Queensland,QLD,-19.201,146.7734,4.0,POINT (1545731.37690763 -2144790.1605613576),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8367,4810,Townsville Mc,Queensland,QLD,-19.2599,146.8266,3.0,POINT (1550515.4993687312 -2151930.1362485345),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8368,4810,North Ward,Queensland,QLD,-19.2474,146.8055,4.0,POINT (1548479.3027050588 -2150295.7074894616),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8369,4810,Town Common,Queensland,QLD,-19.2183,146.7552,4.0,POINT (1543614.2783776606 -2146477.865907222),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8370,4810,Rowes Bay,Queensland,QLD,-19.2401,146.7892,4.0,POINT (1546875.7554352265 -2149293.195551048),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8371,4810,South Townsville,Queensland,QLD,-19.2603,146.8277,4.0,POINT (1550624.8737043093 -2151987.5996498666),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8372,4810,Townsville DC,Queensland,QLD,-19.2599,146.8266,3.0,POINT (1550515.4993687312 -2151930.1362485345),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8373,4810,Railway Estate,Queensland,QLD,-19.2757,146.8196,4.0,POINT (1549583.7101986469 -2153587.695907423),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8374,4810,Castle Hill,Queensland,QLD,-19.2283,146.7706,3.0,POINT (1545090.0973024315 -2147766.813268955),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8375,4810,Shelly Beach,Queensland,QLD,-19.2283,146.7706,3.0,POINT (1545090.0973024315 -2147766.813268955),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8376,4810,Townsville City,Queensland,QLD,-19.2283,146.7706,3.0,POINT (1545090.0973024315 -2147766.813268955),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8377,4810,Townsville,Queensland,QLD,-19.2664,146.8057,4.0,POINT (1548256.1987062942 -2152393.510885268),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8378,4810,Belgian Gardens,Queensland,QLD,-19.2451,146.7945,4.0,POINT (1547363.4878600615 -2149908.7825248055),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8379,4810,West End,Queensland,QLD,-19.2653,146.794,4.0,POINT (1547052.2977796914 -2152130.460558554),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8380,4810,Cape Cleveland,Queensland,QLD,-19.3328,147.0248,4.0,POINT (1570197.7831043426 -2162390.36956691),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8381,4811,Cluden,Queensland,QLD,-19.3173,146.8249,4.0,POINT (1549600.5929073587 -2158240.114018743),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8382,4811,James Cook University,Queensland,QLD,-19.3511,146.8368,3.0,POINT (1550403.9473537682 -2162112.646630545),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8383,4811,Idalia,Queensland,QLD,-19.3068,146.8139,4.0,POINT (1548590.8508803493 -2156948.6268277136),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8384,4811,Stuart,Queensland,QLD,-19.347,146.8438,4.0,POINT (1551184.9171299816 -2161745.374292088),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8385,4811,Oonoonba,Queensland,QLD,-19.3,146.8167,4.0,POINT (1548969.6137942602 -2156232.5711213914),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8386,4811,Oak Valley,Queensland,QLD,-19.4083,146.8213,4.0,POINT (1548056.1862784938 -2168234.546736875),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8387,4811,Roseneath,Queensland,QLD,-19.3555,146.8351,4.0,POINT (1550170.488415477 -2162577.358751745),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8388,4811,Mount Stuart,Queensland,QLD,-19.3722,146.743,4.0,POINT (1540375.9875211497 -2163305.5752123417),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8389,4811,Wulguru,Queensland,QLD,-19.3285,146.8184,4.0,POINT (1548780.2844925006 -2159396.6368564856),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8390,4812,Pimlico,Queensland,QLD,-19.2817,146.788,4.0,POINT (1546217.3595145564 -2153866.561007259),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8391,4812,Hyde Park Castletown,Queensland,QLD,-19.2855,146.7904,3.0,POINT (1546418.4404748506 -2154314.718188928),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8392,4812,Mundingburra,Queensland,QLD,-19.2965,146.7851,4.0,POINT (1545725.7356133298 -2155463.8095192714),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8393,4812,Currajong,Queensland,QLD,-19.2757,146.7792,4.0,POINT (1545378.2469375357 -2153098.338501779),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8394,4812,Hermit Park,Queensland,QLD,-19.2831,146.8036,4.0,POINT (1547823.203627935 -2154209.8715005997),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8395,4812,Mysterton,Queensland,QLD,-19.2872,146.7936,4.0,POINT (1546729.71277802 -2154540.9529962153),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8396,4812,Hyde Park,Queensland,QLD,-19.2769,146.7965,4.0,POINT (1547163.7230582447 -2153440.074107424),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8397,4812,Gulliver,Queensland,QLD,-19.2851,146.7745,4.0,POINT (1544768.5538995375 -2154078.2423580666),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8398,4812,Rosslea,Queensland,QLD,-19.298,146.8027,4.0,POINT (1547538.256368224 -2155842.320006218),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8399,4813,Townsville Milpo,Queensland,QLD,-19.3366,146.7836,1.0,POINT (1545055.494232665 -2159868.719148631),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8400,4814,Garbutt,Queensland,QLD,-19.2566,146.7658,4.0,POINT (1544227.890548233 -2150829.790977695),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8401,4814,Garbutt East,Queensland,QLD,-19.2983,146.7711,3.0,POINT (1544245.5626232058 -2155493.0370442467),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8402,4814,Murray,Queensland,QLD,-19.3323,146.7917,4.0,POINT (1545953.4146742555 -2159492.3966597896),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8403,4814,Mount Louisa,Queensland,QLD,-19.274,146.7509,4.0,POINT (1542453.994293864 -2152568.839632204),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8404,4814,Douglas,Queensland,QLD,-19.3239,146.7523,4.0,POINT (1541961.342512019 -2158089.6783550065),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
8405,4814,Heatley,Queensland,QLD,-19.2904,146.7536,4.0,POINT (1542525.2454060917 -2154410.276731062),283,37010,Townsville,3,Queensland,AUS,Australia,3730.8199,
